1;Trévoux;1600;4.76667;45.9333
1;Bellegarde-sur-Valserine;1200;5.81667;46.1
1;Bourg-en-Bresse;1000;5.21667;46.2
1;Confort;1200;5.81667;46.15
1;Saint-Denis-lès-Bourg;1000;5.2;46.2
1;Massignieu-de-Rives;1300;5.76667;45.75
1;Saint-Étienne-sur-Chalaronne;1140;4.86667;46.15
1;Bohas-Meyriat-Rignat;1250;5.4;46.1333
1;Chevry;1170;6.03333;46.2833
1;Fareins;1480;4.76667;46.0167
1;Gorrevod;1190;4.95;46.4167
1;Valeins;1140;4.86667;46.1167
1;Vieu-d'Izenave;1430;5.53333;46.0833
1;Toussieux;1600;4.83333;45.9667
1;Arbigny;1190;4.96667;46.4667
1;Malafretaz;1340;5.15;46.3167
1;Samognat;1580;5.58333;46.25
1;Cras-sur-Reyssouze;1340;5.16667;46.3
1;Messimy-sur-Saône;1480;4.76473;46.0484
1;Pougny;1550;5.95;46.1333
1;Sandrans;1400;4.98333;46.0667
1;Pont-de-Veyle;1290;4.88333;46.2667
1;Mijoux;1170;6;46.3667
1;Saint-Jean-de-Gonville;1630;5.95;46.2167
1;Saint-André-le-Bouchoux;1240;5.08333;46.1167
1;Chaneins;1990;4.85;46.1
1;Joyeux;1800;5.1;45.95
1;Tramoyes;1390;4.96667;45.8667
1;Biziat;1290;4.93333;46.2167
1;Izenave;1430;5.53333;46.0333
1;Belmont-Luthézieu;1260;5.66167;45.8795
1;Arbent;1100;5.68333;46.3
1;Sutrieu;1260;5.65;45.95
1;Serrières-de-Briord;1470;5.45445;45.8081
1;Aranc;1110;5.5;46
1;Chaley;1230;5.53333;45.95
1;Curciat-Dongalon;1560;5.15;46.4667
1;Loyettes;1360;5.2;45.7667
1;Gex;1170;6.06667;46.3333
1;Courtes;1560;5.1;46.4667
1;Béréziat;1340;5.05;46.3667
1;Lapeyrouse;1330;4.96667;45.9833
1;Apremont;1100;5.65833;46.2083
1;Villieu-Loyes-Mollon;1800;5.22223;45.9206
1;Leyment;1150;5.3;45.9167
1;Étrez;1340;5.18333;46.3333
2;Gercy;2140;3.86667;49.8167
2;Villemontoire;2210;3.33333;49.3
2;Brancourt-le-Grand;2110;3.38333;49.9667
2;Licy-Clignon;2810;3.26667;49.1
2;Proisy;2120;3.73333;49.9
2;Chambry;2000;3.65;49.6
2;Mont-Saint-Jean;2360;4.2;49.7833
2;Morgny-en-Thiérache;2360;4.06667;49.7667
2;Mesnil-Saint-Laurent;2720;3.35;49.8333
2;Annois;2480;3.16667;49.7167
2;Brunehamel;2360;4.18333;49.7667
2;Audignicourt;2300;3.13333;49.4833
2;Montigny-sur-Crécy;2270;3.58333;49.7167
2;Lor;2190;4.05;49.5333
2;Chivres-en-Laonnois;2350;3.85;49.6333
2;Saint-Gobain;2410;3.38333;49.6
2;Ugny-le-Gay;2300;3.16667;49.6667
2;Happencourt;2480;3.18333;49.7833
2;Prouvais;2190;3.98333;49.4667
2;Azy-sur-Marne;2400;3.36667;49
2;Terny-Sorny;2880;3.36667;49.45
2;Droizy;2210;3.38333;49.2833
2;Pignicourt;2190;4.03333;49.4167
2;Moussy-Verneuil;2160;3.63333;49.4167
2;Aguilcourt;2190;3.96667;49.4
2;Montaigu;2820;3.83333;49.5333
2;Moulins;2160;3.68333;49.4167
2;Saulchery;2310;3.3;48.9833
2;Nanteuil-la-Fosse;2880;3.45;49.4333
2;Guignicourt;2190;3.96667;49.4333
2;Bucy-le-Long;2880;3.38333;49.4
2;Longpont;2600;3.21667;49.2667
2;Montgobert;2600;3.15;49.3
2;Noircourt;2340;4.1;49.6667
2;Rozet-Saint-Albin;2210;3.3;49.2
2;Chivy-lès-Étouvelles;2000;3.58333;49.5167
2;Chavonne;2370;3.56667;49.4
2;Artonges;2330;3.55;48.9333
2;Oisy;2450;3.66667;50.0167
2;Juvigny;2880;3.31667;49.45
2;Marchais-en-Brie;2540;3.48333;48.8833
2;Bouconville-Vauclair;2860;3.75556;49.4656
2;La Bouteille;2140;3.96667;49.8667
2;Ly-Fontaine;2440;3.3;49.7167
2;Logny-lès-Aubenton;2500;4.2;49.8333
2;Cuirieux;2350;3.81667;49.6833
2;Iron;2510;3.66667;49.95
2;Joncourt;2420;3.3;49.95
2;Effry;2500;4;49.9333
2;Jumigny;2160;3.71667;49.4167
2;Chaourse;2340;4;49.7
2;Saint-Rémy-Blanzy;2210;3.3;49.2333
2;Beaumont-en-Beine;2300;3.13333;49.7
2;Le Plessier-Huleu;2210;3.35;49.2333
2;Estrées;2420;3.28333;49.9667
2;Baulne-en-Brie;2330;3.61667;48.9833
2;Guivry;2300;3.11667;49.65
2;Variscourt;2190;3.98333;49.4167
2;Châtillon-sur-Oise;2240;3.4;49.7833
2;Soissons;2200;3.33333;49.3667
2;Bray-Saint-Christophe;2480;3.15;49.7667
2;Le Hérie-la-Viéville;2120;3.63333;49.8167
2;Aubenton;2500;4.2;49.8333
2;Braye;2880;3.36667;49.4333
2;Brissay-Choigny;2240;3.36667;49.7167
2;Remaucourt;2100;3.33333;49.9
2;Seraucourt-le-Grand;2790;3.21667;49.7833
2;Berry-au-Bac;2190;3.9;49.4
2;Vivaise;2870;3.56667;49.6167
2;Proviseux-et-Plesnoy;2190;4;49.4667
2;Caumont;2300;3.18333;49.6167
2;Villers-le-Sec;2240;3.5;49.7833
2;Vichel-Nanteuil;2210;3.28333;49.1833
2;Romery;2120;3.73333;49.9
2;Fontaine-lès-Clercs;2680;3.21667;49.8
2;Chéry-lès-Pouilly;2000;3.6;49.65
2;Pithon;2480;3.1;49.75
2;Beaurieux;2160;3.73333;49.4
2;Sinceny;2300;3.25;49.6
2;Bouffignereux;2160;3.85;49.3667
2;Saint-Gengoulph;2810;3.21667;49.1167
2;Pargny-les-Bois;2270;3.61667;49.7167
2;Montigny-l'Allier;2810;3.1;49.1167
2;Beuvardes;2130;3.48333;49.15
2;Cuissy-et-Geny;2160;3.7;49.4167
2;Reuilly-Sauvigny;2850;3.55;49.0667
2;Vailly-sur-Aisne;2370;3.51667;49.4167
2;Bièvres;2860;3.71667;49.5
2;Berny-Rivière;2290;3.15;49.4167
2;Perles;2160;3.65;49.3167
2;Fontenelle-en-Brie;2540;3.48333;48.9167
2;Neuflieux;2300;3.16667;49.6
2;Sainte-Croix;2820;3.78333;49.4833
2;Pargny-la-Dhuys;2330;3.55;48.95
2;Brenelle;2220;3.53333;49.3667
2;Urvillers;2690;3.31667;49.7833
2;Laversine;2600;3.16667;49.35
2;Origny-Sainte-Benoite;2390;3.5;49.8333
2;Cuiry-Housse;2220;3.48333;49.3
2;La Neuville-lès-Dorengt;2450;3.68333;49.9667
2;Blanzy-lès-Fismes;2160;3.66667;49.3333
2;Hargicourt;2420;3.18;49.9623
2;Villers-sur-Fère;2130;3.53333;49.1833
2;La Hérie;2500;4.05;49.8833
2;Bonnesvalyn;2400;3.31667;49.1167
2;Haution;2140;3.83333;49.85
2;Berzy-le-Sec;2200;3.31667;49.3333
2;La Vallée-au-Blé;2140;3.78333;49.8667
2;Le Catelet;2420;3.25;50
2;Gizy;2350;3.76667;49.6
2;Saint-Algis;2260;3.81667;49.8833
2;Saint-Aubin;2300;3.18333;49.5167
2;Bancigny;2140;4.01667;49.8
2;Villeneuve-sur-Fère;2130;3.46667;49.1833
2;Fleury;2600;3.15639;49.2581
2;Quincy-sous-le-Mont;2220;3.55;49.3
2;Besny-et-Loizy;2870;3.58333;49.6
2;Chéry-lès-Rozoy;2360;4.08333;49.7167
2;Chauny;2300;3.21667;49.6167
2;Sommette-Eaucourt;2480;3.11667;49.7333
2;Lierval;2860;3.61667;49.4833
2;Chézy-sur-Marne;2570;3.36667;48.9833
2;Oulches-la-Vallée-Foulon;2160;3.75;49.4333
2;Anizy-le-Château;2320;3.45;49.5
2;Maizy;2160;3.73333;49.3833
2;Fourdrain;2870;3.46667;49.6
2;Nampteuil-sous-Muret;2200;3.41667;49.3
2;Urcel;2000;3.55;49.5
2;Louâtre;2600;3.25;49.25
2;Barzy-en-Thiérache;2170;3.75;50.0333
2;Condé-en-Brie;2330;3.55;49
2;Dampleux;2600;3.15;49.25
2;Sommelans;2470;3.3;49.1333
2;Pontruet;2490;3.23333;49.9
2;Oigny-en-Valois;2600;3.13333;49.2167
2;Loupeigne;2130;3.53333;49.25
2;Lhuys;2220;3.55;49.2833
2;Éparcy;2500;4.06667;49.8667
2;La Chapelle-Monthodon;2330;3.63333;49.0167
2;Morsain;2290;3.18333;49.45
